post id, post url, title, category, tags,  reply id, userid, reply
124912,https://community.cartalk.com/t/conventional-or-synthetic-oil/124912,Conventional or synthetic oil?,Maintenance/Repairs,||outback||,29,WineGeek,I have used Mobil 1 synthetic 15 000 mile oil in my 2015 Outback 3.6R since it was new. I bring this oil to my dealer at each oil change. At first they gave me a bit of a hard time  but now they just do it the change. I use less than a quart between oil changes. I change oil every 10 000 miles. My suggestion for you would be that if you have used conventional this long  continue with the 5W30 conventional and change at 5 000 miles. I would use the best oil you can find. A very subjective subject which oil is the best  but I always feel that Valvoline is really good. It is most important to do the oil changes regularly  the oil if it is a high quality 5W30 I guess to contradict myself the brand is less important.
124912,https://community.cartalk.com/t/conventional-or-synthetic-oil/124912,Conventional or synthetic oil?,Maintenance/Repairs,||outback||,30,MikeInNH, [ I have used Mobil 1 synthetic 15 000 mile oil in my 2015 Outback 3.6R since it was new. ] Let me know how the engine is at 300k miles. [ I would use the best oil you can find. ] Any (and I mean ANY) brand name oil that meets the oil specification (or higher) and weight will be fine. I think it’s probably SM or SN.
124912,https://community.cartalk.com/t/conventional-or-synthetic-oil/124912,Conventional or synthetic oil?,Maintenance/Repairs,||outback||,31,WineGeek,I’m at almost 100 000 miles and all is well.Michael
124912,https://community.cartalk.com/t/conventional-or-synthetic-oil/124912,Conventional or synthetic oil?,Maintenance/Repairs,||outback||,32,pyrolord314,@cdaquila can you run your magic and get rid of @WineGeek’s personal information (if he doesn’t do it himself first)?
124912,https://community.cartalk.com/t/conventional-or-synthetic-oil/124912,Conventional or synthetic oil?,Maintenance/Repairs,||outback||,33,MikeInNH, [ I’m at almost 100 000 miles and all is well. ] Any vehicle can go 100k miles on 10k oil change intervals. It’s the next 200k miles that’s tricky. Let me know how that goes.
124912,https://community.cartalk.com/t/conventional-or-synthetic-oil/124912,Conventional or synthetic oil?,Maintenance/Repairs,||outback||,34,WineGeek,I am not sure how to get rid of it
124912,https://community.cartalk.com/t/conventional-or-synthetic-oil/124912,Conventional or synthetic oil?,Maintenance/Repairs,||outback||,35,VOLVO_V70,@WineGeek There is a pencil looking icon   click on that and you can edit your post. The simple thing to do is just logon to the forum and post that way instead of using you email.
123796,https://community.cartalk.com/t/jeep-grand-cherokee-2012-does-not-start/123796,Jeep Grand Cherokee 2012 does not start,Maintenance/Repairs,||jeep||grand-cherokee||,1,Murillo_Curado,Hello  I have a Grand Cherokee 2012  and sometimes the car does not start  or rather  it turns on and after 2 seconds the engine turns off. I already replaced the battery of the key  I made a new copy of the fob  I also checked the battery of the car  and the problem persists. Some days more often  other days the problem disappears  what could be happening?Does the car have the evil spirit in the engine?Jokers aside  I do not know what else to do …7
123796,https://community.cartalk.com/t/jeep-grand-cherokee-2012-does-not-start/123796,Jeep Grand Cherokee 2012 does not start,Maintenance/Repairs,||jeep||grand-cherokee||,2,COROLLAGUY1,Check your battery connections for tightness.Does the battery light flickers when you drive?
123796,https://community.cartalk.com/t/jeep-grand-cherokee-2012-does-not-start/123796,Jeep Grand Cherokee 2012 does not start,Maintenance/Repairs,||jeep||grand-cherokee||,3,knfenimore,Typical Chrysler  Dodge Jeep TIPM failure. Do a search and you will see a bunch of people have your problem.
123796,https://community.cartalk.com/t/jeep-grand-cherokee-2012-does-not-start/123796,Jeep Grand Cherokee 2012 does not start,Maintenance/Repairs,||jeep||grand-cherokee||,4,Murillo_Curado,Hi  dont have any battery light…
123796,https://community.cartalk.com/t/jeep-grand-cherokee-2012-does-not-start/123796,Jeep Grand Cherokee 2012 does not start,Maintenance/Repairs,||jeep||grand-cherokee||,5,Murillo_Curado,And  do you know if had this recall?
123796,https://community.cartalk.com/t/jeep-grand-cherokee-2012-does-not-start/123796,Jeep Grand Cherokee 2012 does not start,Maintenance/Repairs,||jeep||grand-cherokee||,6,Tester,You can read all about the Chrysler TIPM problems here.If you've heard of a TIPM  chances are you own a vehicle from Fiat-Chrysler (FCA). Think of it like a command center for all the electrical functions of your car  and in FCA's case a very  very disfunctional one.Tester
123796,https://community.cartalk.com/t/jeep-grand-cherokee-2012-does-not-start/123796,Jeep Grand Cherokee 2012 does not start,Maintenance/Repairs,||jeep||grand-cherokee||,7,Murillo_Curado,I think is the fuel pump relay…I will make the recall  on the next week  thanks…
123796,https://community.cartalk.com/t/jeep-grand-cherokee-2012-does-not-start/123796,Jeep Grand Cherokee 2012 does not start,Maintenance/Repairs,||jeep||grand-cherokee||,8,Murillo_Curado,In Brazil we do not have many Grand Cherokee’s  so it’s complicated to make a diagnosis.And its expensive because here  it’s considered a luxury car…
123520,https://community.cartalk.com/t/1996-geo-prizm-popcorn-maker/123520,1996 Geo Prizm “Popcorn maker”,Maintenance/Repairs,||geo||,1,PrimzGuy,Hey everyone.So I own a 1996 Geo Primz LSI and my car since Tuesday of this week has been a noise. This noise happens when I accelerate or idle at a light. Hard to describe the noise but sound like a damn popcorn maker when I’m driving. Never heard this before and wondering about solutions to fix. I just recently had my cigarette light outlet fix and this been happening since I left two places in Wheeling WV. Any ideas or advice been super helpful.5
123520,https://community.cartalk.com/t/1996-geo-prizm-popcorn-maker/123520,1996 Geo Prizm “Popcorn maker”,Maintenance/Repairs,||geo||,2,Mustangman,Without hearing the noise or you providing a better description… my best advice to to take it to an independent auto shop (not a chain) and have them listen. Expect a fee for diagnostic time that may be waived if you have it fixed there.
123520,https://community.cartalk.com/t/1996-geo-prizm-popcorn-maker/123520,1996 Geo Prizm “Popcorn maker”,Maintenance/Repairs,||geo||,3,Yosemite,Exhaust leak!!!Yosemite
123520,https://community.cartalk.com/t/1996-geo-prizm-popcorn-maker/123520,1996 Geo Prizm “Popcorn maker”,Maintenance/Repairs,||geo||,4,db4690,Might be a cracked exhaust manifold  or broken/missing exhaust hardware
123520,https://community.cartalk.com/t/1996-geo-prizm-popcorn-maker/123520,1996 Geo Prizm “Popcorn maker”,Maintenance/Repairs,||geo||,5,PrimzGuy,Not exhaust manifold because that was replaced within the beginning of this year. Some been thinking it might be one of exhaust heat shield that could be making the noise.
123520,https://community.cartalk.com/t/1996-geo-prizm-popcorn-maker/123520,1996 Geo Prizm “Popcorn maker”,Maintenance/Repairs,||geo||,6,kinsha,The 7A-FE motor in this car does have a knock sensor
123764,https://community.cartalk.com/t/weird-noise-going-uphill/123764,Weird noise going uphill,Maintenance/Repairs,||rav4||toyota||,1,kurz,We have a 2008 RAV4 that has been making a weird rattle clunk noise while going uphill lately. The noise is very hard to recreate or get to happen. It seems like it only happens when the engine is more loaded than usual.I first thought exhaust leak but I can’t find one crawling around under the car.I also wondered if it could somehow be related to the awd/ 4wd system. My understanding is that it is primarily fwd unless the computer decides it needs to be 4wd then it switches automatically. There is some oilon the rear differential. I can not get it to make the noise anymore frequently when the lock button is pushed than not however.I am stumped! Do any of you have any ideas?Thanks2
123764,https://community.cartalk.com/t/weird-noise-going-uphill/123764,Weird noise going uphill,Maintenance/Repairs,||rav4||toyota||,2,Yosemite,The first thing to do is make sure that the noise is not something rolling around   under the seats  a spare tire well  jack compartment etc…My mother once had a thumping noise and it ended up to be a can that had rolled out of sa grocery bag and under the seat.Yosemite
123764,https://community.cartalk.com/t/weird-noise-going-uphill/123764,Weird noise going uphill,Maintenance/Repairs,||rav4||toyota||,3,Tester,If the rear differential is leaking  repair that first RAV4 differentials aren’t tolerant of low/old fluid.This may also pique your interest.http://media.fixed-ops.com/toy_campaigns/Zf4_dlrltr.pdf 1Tester
123979,https://community.cartalk.com/t/2004-jeep-liberty-front-shock-estimate/123979,2004 Jeep Liberty front shock estimate,Maintenance/Repairs,||jeep||,1,EHart39,what is an approximate cost to have front only shocks replaced  brake light repaired  tires rotated. Thank you!1
123979,https://community.cartalk.com/t/2004-jeep-liberty-front-shock-estimate/123979,2004 Jeep Liberty front shock estimate,Maintenance/Repairs,||jeep||,2,Mustangman,Depends on where you live… there’s a website for that.RepairPal is the leading provider of auto repair and maintenance information to consumers. Our RepairPal Certified shop network helps you find a repair shop you can trust  and our RepairPrice Estimator ensures you never pay more than you should. We...
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,1,N54E90,So I changed my brake pads and rotors a couple weeks ago. When I took the car out when finished and bedded in the pads  no issues. The next day  about halfway to work  I had a steering wheel vibration. Not when braking  just when driving. Starts around 40/45 gets worse through about 60/65  then starts to mellow out  although it doesn’t fully go away. No pulsation or vibration when braking. Since then  I have had the wheels balanced  replaced bad control arm bushings and still have the vibration. Went in today and cleaned the wheel mating surface on the rotor hat. Made no difference. At this point  I am thinking I have a rotor that is not balanced. This was a C-Tek rotor from Centric. What do you guys think  swap out some new rotors? I am at a loss at this point as to what might be causing this.32
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,2,Yosemite,First  I would check that you don’t have a wheel bearing on it’s way out.Second  I would check that the inner and outer tie rod ends do not have any play in them.Third  I would check the run-out at the rotors. I have gotten bad rotors out of the box.You also could have a tire that is out of balance.Yosemite
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,3,BillRussell,tire out of balance is my guess. I once had new tires with that problem. Two trips back to the tire store to get them rebalanced did no good. Finally took it to a Pep boy’s (yes  I know) and all was fine after that.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,4,db4690,I’m leaning towards a bad tire or rim  most likely a bad tire
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,5,kurtwm1,I agree
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,6,George_San_Jose1,New rotors may have been warped when the wheels were re-installed. Were the lug nuts tightened in three rounds in proper sequence to the correct final torque? Are the lug nuts seating against the wheel as designed and evenly all the way around?It’s usually pretty easy to check for bent wheels/rotors. Figure out a way to hold the tip of a pencil about a mm from the rotor (or wheel) surface – clip the pencil to a footstool or something – then hand rotate the wheel to see if that 1 mm dimension stays more or less the same for all 360 degrees of wheel rotation.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,7,Tester,Sometimes it’s a good idea to clean up the hub flange of any rust prior to installing new rotors.This insures the rotor seats squarely onto the hub flange thereby preventing any run-out of the rotor.This is the tool I use to clean up hub flanges prior to installing new rotors.Kit contains: (1) 3M Brake Hub Cleaning Disc Holder and (5) Scotch-Brite Roloc Brake Hub Cleaning Discs. Scotch-Brite Roloc Brake Hub Cleaning disc and holder combine an aggressive 3-D disc construction with a unique  center hole Roloc attachment...Tester
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,8,George_San_Jose1,Tester’s post above reminds me that occasionally diy’er here will report they forget to thoroughly clean the new rotors with hot soap and water and a scrub-brush before installing them  after which problems like this ensue. The new rotors are coated with an anti-rust material that must be completely removed  otherwise it will embed in and contaminate the brake pad surfaces.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,9,kurtwm1,I use a cheap can of brake cleaner  not only for the rotors but to also get rid of other gunk around the brake system
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,10,N54E90,I have the OTC hub cleaning kit. Just like the 3M one posted by Tester. I was meticulous cleaning the wheel hub. I also cleaned the rotors with soap and water. So I am pretty confident the vibrations do not result from one of those two issues. The thing that really stumps me is how there was no vibration right after the change and then there was the next day.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,11,kurtwm1, [ steering wheel vibration ] You may want to take a second look at your brake calipers. A sticking caliper could cause vibration at speeds of 40 mph and up.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,12,Tester,Did you install OEM specific rotors?Or cheap white box rotors?Tester
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,13,kurtwm1, [ C-Tek rotor from Centric ] I think OP said he purchased C-Tek rotor from Centric. I don’t think they even come in a box
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,14,db4690,Actually  I feel Centric brakes are fair quality  as far as aftermarket parts goI’d rather have factory brakes  but you could do far worse than Centric
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,15,insightful, [ The thing that really stumps me is how there was no vibration right after the change and then there was the next day. ] Maybe you bumped a wheel weight  and it finally fell off.(However  the older I get  the less stumped I am over coincidence and just accept it.)
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,16,N54E90,Yup. Not OEM rotors. Calculated risk being that they are a centric product.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,17,the_same_mountainbike,My first thought too was that the rust prevention coating wasn’t cleaned from the rotors before installation. To the OP; there’s a spray available at any parts store specifically sold to clean that film off of new rotors. It’s well worth the few bucks.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,18,N54E90,I had read about this. I don’t notice any difference (hand test) in temps from right to left. How would I test for this other than an extremely hot wheel?
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,19,Tester,Here’s an article about installing cheap brake rotors.http://www.aa1car.com/library/brake_rotors.htm 44Tester
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,20,the_same_mountainbike,With a noncontact infrared thermometer. Once you get one  you’ll wonder how you ever survived without it.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,21,kurtwm1,There are several good videos on youtube explaining how to check for sticking calipers. One is: https://www.youtube.com/watch?v=urK2EsZn4pQ 34
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,22,N54E90,I am thinking I will order some new rotors and swap them out. Going to go with an OE manufacturer.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,23,kurtwm1,I think you are wasting your money. I do not believe it is your rotor(s). If it was you would feel vibration not only through the steering wheel but very likely also the brake pedal.This said  there are good videos on youtube how to check your rotor for warp. Here is one: https://www.google.com/#q=how+to+check+for+rotor+warping&kpvalbx=1 20
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,24,VOLVO_V70,I am with Kurt. Your money might be better spent having someone really finding the problem instead of throwing parts at something.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,25,Nevada_545,The friction surface on the rotors doesn’t have to warped to have a vibration. If the rotor castings are out of round the rotors can cause a vibration.Can you feel the vibration while operating the vehicle on jack stands?Does the vibration stop while coasting  then return when you begin to accelerate? That would indicate a worn CV joint.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,26,COROLLAGUY1,Out of balance front tires bent wheel or tie rod ends…thats my guess.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,27,N54E90,Vibration doesn’t have any relationship to acceleration  just vehicle speed.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,28,N54E90,I’ll take a further look at the caliper issue. I just don’t notice any difference in temperature between left and front after driving. Granted this is just the hand test  so not very scientific. Also don’t notice any sort of burning smell from the pads dragging. Had thought about popping the caliper guide pins out again and cleaning them again just to be sure that isn’t the issue.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,29,CapriRacer,First let’s do some diagnostic work:Is the vibration in the steering wheel (front) and through the seat (rear)?Swap tires  front to rear. Did the vibration change ends? If not  then it is not tires and/or wheels.I suspect it won’t change ends - and if that happens  my next step would be to swap rotors front to rear if you can. If you can’t  can you determine if it is one side or the other - and if so  swap rotors side to side.But on the off chance that it is tires and/or wheels  find somebody with a Hunter GSP9700 Road Force machine and have them looked at for Road Force. ( http://www.hunter.com/gsp9700 2)
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,30,PvtPublic, [ No pulsation or vibration when braking. ] I’m guessing something other than rotors. Mostly leaning towads wheel and/or tire problem.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,31,kurtwm1,Switch the front tires to the rear and see if the vibration moves. Nice weekend afternoon project
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,32,Bing,Well I think you have an afternoon of diagnostics ahead of you but I had a CV joint that was going out that would pulsate in the front end. Yup first you have to isolate that it is not related to brakes or the rotors or wheels and tires and then look to front end parts.
105290,https://community.cartalk.com/t/vibration-after-changing-rotors/105290,Vibration After Changing Rotors,Maintenance/Repairs,||legacy||subaru||,33,Drew_Wargo,And resolve to this problem?
124834,https://community.cartalk.com/t/2002-dodge-ram-1500-fuel-gauge-showed-empty-but-it-wasn-t/124834,2002 Dodge Ram 1500 fuel gauge showed empty…but it wasn’t,Maintenance/Repairs,||ram1500||dodge||,1,sharshark1998,Yesterday my truck died twice while driving without any warning  my fuel gauge showed empty. i was able to stop and start it back up each time. this morning i went to start and it wont turn over. both the fuel and battery gauge show depleted. im trying to figure out if its the fuel pump of some other issue.any help would be greatly appreciated.1
124834,https://community.cartalk.com/t/2002-dodge-ram-1500-fuel-gauge-showed-empty-but-it-wasn-t/124834,2002 Dodge Ram 1500 fuel gauge showed empty…but it wasn’t,Maintenance/Repairs,||ram1500||dodge||,2,Mustangman,Throwing a fuel pump in without understanding why all this happened is throwing parts at the truck and hoping they stick. You need to check a number of things before changing the pump and you need to tell us a few things before we’ll even guess what might be the problem.What engine? What transmission? How many miles?How did you know your tank had gas IN it if the gauge wasn’t showing any and the truck won’t run?Was the check engine light on before the truck died?Why is your battery dead? It just died? Or you cranked the truck until it wouldn’t crank anymore? Will the truck crank if you try and jump it? What happens if it does crank? When you cycle the key  with jumpers  can you hear the “hum” of the fuel pump? Can you buy  rent  borrow a fuel pressure gauge to see what pressure  if any  the pump makes?With the key ON  can you read the OBD2 error codes from the truck? You don’t have a tool to read them? Borrow  buy or rent one. Post the codes you get back here and answer all these questions and we’ll try and help.
124283,https://community.cartalk.com/t/2017-ram-1500-two-starters-in-6-months/124283,2017 RAM 1500 - Two starters in 6 months,Maintenance/Repairs,||ram||,1,Steven17,i have a ram 1500 bought new in march has 61 miles on it starter went   6 mos later same thing has happened  any one had any problems with starter2
124283,https://community.cartalk.com/t/2017-ram-1500-two-starters-in-6-months/124283,2017 RAM 1500 - Two starters in 6 months,Maintenance/Repairs,||ram||,2,MikeInNH,How do the teeth look? Was it properly shimmed? Usually something like this is a poor installation.
124283,https://community.cartalk.com/t/2017-ram-1500-two-starters-in-6-months/124283,2017 RAM 1500 - Two starters in 6 months,Maintenance/Repairs,||ram||,3,COROLLAGUY1,Your vehicule is under warranty…bring it back to the dealer.
125195,https://community.cartalk.com/t/starter-circuit-issue/125195,Starter circuit issue,Maintenance/Repairs,||altima||nissan||,1,Accutempmechanical_142272,2005 Altima ser 3.5 liter  have had recent issues with camshaft and crankshaft sensors. All are new  the car died and now the it seems as if there is something holding the starter out of the circuit. I have voltage to my starter  I checked the B/Y and have power through ignition when in start position. There is a single black wire going to starter is this the starter signal? I have no power to it but not sure how the circuit operates. Any help would be appreciated.
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,1,marona,Hi guys. Love to laugh on Saturdays w/you! '99 4cyl Honda Accord EX. Have non-stop cricket sound when accelerating. Sometimes stops when I’m decelerating (sp?) and go down to 20mph. I bought new tires  and had guys tighten fan and air belts coz they were squeaking. The cricket sound isn’t going away. What could be wrong?18
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,2,mcparadise,Where does the sound seem to be coming from?Does the sound change in frequency with the speed of the car?
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,3,marona,Interesting questions. It’s coming from the front of the car and in ear range somewhere between my knees and my tummy (if I could point outward.) -marona
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,4,VDCdriver,That doesn’t really help us very much. You need to open the hood while the engine is running in order to try to localize the noise. Just be careful to avoid letting any clothing  jewelry  or body parts get tangled in the belts or the cooling fans.
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,5,marona,oh shoot! Okay then. I’ll buck up and get out there during lunch tomorrow in the parking lot. Maybe I’ll get someone to kick the rpm’s up a bit and then I’ll know more. I’ll post my answer tomorrow afternoon. BTW  thanks for replying so quickly! e-See you tomorrow hopefully. -Marona
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,6,oldschool,Perhaps those belts you have already identified as being squeaky needed more than tightening like replacement. How old are they?You are not going to ride on the fender are you? You did say the noise appears when you are acceleratingI hope that there was another reason to buy tires that would be unfortunate to change tires because of a squeak and it did not resolve the issue.
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,7,marona,Hiya oldschool. I bought tires coz I had to suffer at least 30 000 with the Coopers I bought. They were the worst tires I ever purchased and I felt unsafe in any precipitation. Coopers spun out in any kind of unclean uphill road condition. So this week  when I saw that Lincoln’s head was all showing  I couldn’t wait to choose a nice tire. Okay with that being said. Seems you really did hear me. The cricketing chirp only occurs when the car is in motion. I second guessed myself last night and thought maybe I was wrong… After digging myself out of the snow this morning and making it back to the tire shop to fix the steering wheel jitters  I noticed that at start up and a traffic light  no chirp. This is going to be a bit hard to pin point  but I’ll do my best short of “riding on the fender.” My belts came with the timing chain change over… and that was 25K miles ago. Thanks for replying all!Marona
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,8,wentwest,Is this an engine sound or a sound you hear in the body of the car? Is it louder when you drive next to a wall  like through an underpass? And  just completely out of the blue  if you have wheel covers over steel wheels  and not alloy wheels  sometimes the wheel covers will squeak. Just go around the car and push the covers in tightly against the steel wheels.
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,9,marona,Hi wentwest… I have been listening to the sound of the chirping carefully. It seems that I find myself leaning toward the passenger side of the car when I’m driving to hear it. When I brake or put in the clutch  the chirp goes away.I’m worried it’s in the whatchacallits… oy. The valves  pistons  yikes. But then if it were  then I’d hear the crickets when I gunned the engine at standstill  right?I do not have wheel covers. That’s a good thought  though. thank you. I’ll try other things to narrow it down tomorrow.Night. Marona
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,10,Roadrunner,Sounds more like the brake pad wear indicator tab (metal) is touching the rotor telling you to have an inspection for worn brake pads.
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,11,VDCdriver,Count this as another vote for the brake wear indicators as the source of the noise. The tip-off is that the noise goes away when you hit the brake. You should have the brake pads on all 4 wheels inspected a.s.a.p.  before the brake rotors are damaged.
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,12,wentwest,Another vote for brake pad wear indicators.By the way  for those of us who are losing their hearing slowly with age  remind your kids or grandkids to tell you if they hear these squeaks. I can’t hear them anymore  even with hearing aids.
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,13,shanonia,I would lean toward suspecting the exhaust system: springs and maybe flexible links between the exhaust manifold and the muffler. The engine torque  when accelerating  rotates the transverse engine. That pulls or pushes the whole exhaust system. Whatever is in place to allow this movement is scratching/squeaking. It may need to be disassembled  cleaned  lubed with antisieze compound  and reassembled.A big lever that lets you flex the engine against the engine mounts may let you hear the cricket sound while the engine is off.
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,14,marona,Hello all. I pulled out my old thread on cricket noises from the archives here. I found the source and need advice:(Accord '99) I’m still driving with the crickets in my car. I got it down to what it is  only now I want to know how dangerous this condition is. This is the same noise that all the old VW Beetles had in the 60’s and 70’s … It has to do with the clutch. When I rest my foot on the clutch during normal driving  the cricket noise goes away  just like in an old Beetle.I think it’s caused by the clutch arm resting where it shouldn’t. A tad bit of weight on the clutch and it goes away…I went to a mechanic and asked him to adjust the clutch for me after he heard the noise. He said no  “we don’t do that anymore” and he wants to replace the whole clutch assembly/rod/bearing for just under a Thousand dollars. He said that it’s not critical and that I can drive with the noise. My take: a bit of a clutch adjustment is what I want.Question: Is what the mechanic said true? Is this really an all out $1K job? or is it a simple clutch adjustment? How would I go about asking a mechanic for a clutch adjustment to make the noise go away. And in your opinion  do I finally have the cricket noise nailed down correctly?MaronaTHANK YOU!!!
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,15,love-car-talk,I think the brake indicator sounds more like a scraping sound. Wouldn’t hurt to have the brakes checked if you do not know their status. I think a honda cricket noise is different from a vw cricket noise (which i really like). VWs were designed like that though. Hondas weren’t. I have not heard of a honda clutch out of adjustment making a cricket sound.It is not hard to adjust the clutch. There is a knob down the clutch cable in the engine compartment and you turn the knob one way or another as needed. No one should really charge to do it because it is so simple for them to do. It has to do with how much play there is in the clutch pedal before it engages. Honda parts can print you out a diagram showing where the adjustment knob is exactly on your car and they can come outside and point it out too.
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,16,marona,Love Car Talk  Thank you so much for the lead. I ended up having three separate car repair shops in the last three oil changes tell me my both my brakes and rotors were worn down to 90%/80%  front/back. So I had them done. I tend to try to get the most out of my cars. This Accord is 135 000 miles. THANK YOU for the lead. I will follow up. Seems to make a lot of sense. -Mary/Marona
